match_status,field,name_ko,name_en,naver_value,vivino_value,id
MISMATCH,"생산자 (producer vs vivino_winery)","투핸즈 사만다스 가든 쉬라즈","Two Hands Samantha's Garden Shiraz","Two Hands","Two Hands",b37fb231-645f-4a0b-9c94-63dc7943a5d1
MISMATCH,"스타일 (wine_type vs vivino_style)","투핸즈 사만다스 가든 쉬라즈","Two Hands Samantha's Garden Shiraz","red","Australian Clare Valley Shiraz",b37fb231-645f-4a0b-9c94-63dc7943a5d1
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","페냐롤렌 소비뇽 블랑","Peña Rollen Sauvignon Blanc","소비뇽 블랑","Sauvignon Blanc",dc2351f3-975f-48c6-9410-a4997310fc0f
VIVINO_ONLY,"지역 (region vs vivino_region)","페냐롤렌 소비뇽 블랑","Peña Rollen Sauvignon Blanc","","Spain / Extremadura",dc2351f3-975f-48c6-9410-a4997310fc0f
MISMATCH,"생산자 (producer vs vivino_winery)","페냐롤렌 소비뇽 블랑","Peña Rollen Sauvignon Blanc","페냐롤렌","Peña del Valle",dc2351f3-975f-48c6-9410-a4997310fc0f
MISMATCH,"스타일 (wine_type vs vivino_style)","페냐롤렌 소비뇽 블랑","Peña Rollen Sauvignon Blanc","white","Spanish Sauvignon Blanc",dc2351f3-975f-48c6-9410-a4997310fc0f
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","1865 소비뇽 블랑","1865 Sauvignon Blanc","소비뇽 블랑","",eb5541c1-86df-4051-8b48-4ef73df7bb91
NAVER_ONLY,"지역 (region vs vivino_region)","1865 소비뇽 블랑","1865 Sauvignon Blanc","말보로","",eb5541c1-86df-4051-8b48-4ef73df7bb91
NAVER_ONLY,"생산자 (producer vs vivino_winery)","1865 소비뇽 블랑","1865 Sauvignon Blanc","1865","",eb5541c1-86df-4051-8b48-4ef73df7bb91
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","1865 소비뇽 블랑","1865 Sauvignon Blanc","white","",eb5541c1-86df-4051-8b48-4ef73df7bb91
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","라포스톨 돈레이 소비뇽 블랑","Lapostolle Don Remy Sauvignon Blanc","소비뇽 블랑","",3500962c-8701-4129-a994-69f1c15c12e6
NAVER_ONLY,"지역 (region vs vivino_region)","라포스톨 돈레이 소비뇽 블랑","Lapostolle Don Remy Sauvignon Blanc","카사블랑카 밸리","",3500962c-8701-4129-a994-69f1c15c12e6
NAVER_ONLY,"생산자 (producer vs vivino_winery)","라포스톨 돈레이 소비뇽 블랑","Lapostolle Don Remy Sauvignon Blanc","Lapostolle","",3500962c-8701-4129-a994-69f1c15c12e6
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","라포스톨 돈레이 소비뇽 블랑","Lapostolle Don Remy Sauvignon Blanc","white","",3500962c-8701-4129-a994-69f1c15c12e6
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","군트럼 리슬링 로얄 블루","Guntrum Riesling Royal Blue","리슬링","",bf8d348f-2b1e-43c1-8ea4-1f1fbda802eb
NAVER_ONLY,"지역 (region vs vivino_region)","군트럼 리슬링 로얄 블루","Guntrum Riesling Royal Blue","라인헤센","",bf8d348f-2b1e-43c1-8ea4-1f1fbda802eb
NAVER_ONLY,"생산자 (producer vs vivino_winery)","군트럼 리슬링 로얄 블루","Guntrum Riesling Royal Blue","군트럼","",bf8d348f-2b1e-43c1-8ea4-1f1fbda802eb
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","군트럼 리슬링 로얄 블루","Guntrum Riesling Royal Blue","white","",bf8d348f-2b1e-43c1-8ea4-1f1fbda802eb
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","칸티나 트라민 샤르도네","Cantina Tramin Chardonnay","샤르도네","Chardonnay",65987fca-fada-4ee3-9a9b-0356296494c5
VIVINO_ONLY,"지역 (region vs vivino_region)","칸티나 트라민 샤르도네","Cantina Tramin Chardonnay","","Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige",65987fca-fada-4ee3-9a9b-0356296494c5
MISMATCH,"생산자 (producer vs vivino_winery)","칸티나 트라민 샤르도네","Cantina Tramin Chardonnay","칸티나 트라민","Tramin",65987fca-fada-4ee3-9a9b-0356296494c5
MISMATCH,"스타일 (wine_type vs vivino_style)","칸티나 트라민 샤르도네","Cantina Tramin Chardonnay","white","Northern Italy White",65987fca-fada-4ee3-9a9b-0356296494c5
NAVER_ONLY,"지역 (region vs vivino_region)","에셈베 모젤 크리스마스 로제","Ensemble Mosel Christmas Rosé","모젤","",a521dc5b-946e-4e0d-899b-c3923f1d2750
NAVER_ONLY,"생산자 (producer vs vivino_winery)","에셈베 모젤 크리스마스 로제","Ensemble Mosel Christmas Rosé","에셈베","",a521dc5b-946e-4e0d-899b-c3923f1d2750
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","에셈베 모젤 크리스마스 로제","Ensemble Mosel Christmas Rosé","rose","",a521dc5b-946e-4e0d-899b-c3923f1d2750
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","프리미어 플랜 소비뇽 블랑","Premier Plan Sauvignon Blanc","소비뇽 블랑","",8cd04719-7ea6-4c8c-a3fd-9f37685202a8
NAVER_ONLY,"지역 (region vs vivino_region)","프리미어 플랜 소비뇽 블랑","Premier Plan Sauvignon Blanc","루아르 계곡","",8cd04719-7ea6-4c8c-a3fd-9f37685202a8
NAVER_ONLY,"생산자 (producer vs vivino_winery)","프리미어 플랜 소비뇽 블랑","Premier Plan Sauvignon Blanc","Premier Plan","",8cd04719-7ea6-4c8c-a3fd-9f37685202a8
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","프리미어 플랜 소비뇽 블랑","Premier Plan Sauvignon Blanc","white","",8cd04719-7ea6-4c8c-a3fd-9f37685202a8
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","쏜 클락 밀튼 팍 쉬라즈 2019","Thorn Clarke Milton Park Shiraz 2019","쉬라즈","Shiraz/Syrah",42e4465b-5181-43da-9e43-bb222b74875e
VIVINO_ONLY,"지역 (region vs vivino_region)","쏜 클락 밀튼 팍 쉬라즈 2019","Thorn Clarke Milton Park Shiraz 2019","","Australia / South Australia",42e4465b-5181-43da-9e43-bb222b74875e
MISMATCH,"생산자 (producer vs vivino_winery)","쏜 클락 밀튼 팍 쉬라즈 2019","Thorn Clarke Milton Park Shiraz 2019","쏜 클락","Thorn-Clarke",42e4465b-5181-43da-9e43-bb222b74875e
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","쏜 클락 밀튼 팍 쉬라즈 2019","Thorn Clarke Milton Park Shiraz 2019","red","",42e4465b-5181-43da-9e43-bb222b74875e
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","군트럼 리슬링 아우스레제","Guntrum Riesling Auslese","리슬링","Riesling",b37d357e-e602-4497-bae0-af5d843e82e0
MISMATCH,"지역 (region vs vivino_region)","군트럼 리슬링 아우스레제","Guntrum Riesling Auslese","라인헤센","Germany / Rheinhessen",b37d357e-e602-4497-bae0-af5d843e82e0
MISMATCH,"생산자 (producer vs vivino_winery)","군트럼 리슬링 아우스레제","Guntrum Riesling Auslese","군트럼","Louis Guntrum",b37d357e-e602-4497-bae0-af5d843e82e0
MISMATCH,"스타일 (wine_type vs vivino_style)","군트럼 리슬링 아우스레제","Guntrum Riesling Auslese","white","German Riesling",b37d357e-e602-4497-bae0-af5d843e82e0
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","581 말벡","581 Malbec","말벡","Malbec",b61ec275-4de7-4a2f-a345-b09737f57f13
VIVINO_ONLY,"지역 (region vs vivino_region)","581 말벡","581 Malbec","","Argentina / Mendoza",b61ec275-4de7-4a2f-a345-b09737f57f13
VIVINO_ONLY,"생산자 (producer vs vivino_winery)","581 말벡","581 Malbec","","Bodegas Staphyle",b61ec275-4de7-4a2f-a345-b09737f57f13
MISMATCH,"스타일 (wine_type vs vivino_style)","581 말벡","581 Malbec","red","Argentinian Mendoza Malbec Red",b61ec275-4de7-4a2f-a345-b09737f57f13
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","비솔 바포레토 프로세코 브뤼","Bisol Vaporetto Prosecco Brut","글레라","",dae8431e-7018-465a-a8a3-e9a4213a658c
NAVER_ONLY,"지역 (region vs vivino_region)","비솔 바포레토 프로세코 브뤼","Bisol Vaporetto Prosecco Brut","베네토","",dae8431e-7018-465a-a8a3-e9a4213a658c
NAVER_ONLY,"생산자 (producer vs vivino_winery)","비솔 바포레토 프로세코 브뤼","Bisol Vaporetto Prosecco Brut","비솔","",dae8431e-7018-465a-a8a3-e9a4213a658c
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","비솔 바포레토 프로세코 브뤼","Bisol Vaporetto Prosecco Brut","sparkling","",dae8431e-7018-465a-a8a3-e9a4213a658c
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","끌로 앙리 오타이라 소비뇽 블랑","Clos Henri Otaia Sauvignon Blanc","소비뇽 블랑","",e757508a-4266-4594-af62-ffa9ec0e2586
NAVER_ONLY,"지역 (region vs vivino_region)","끌로 앙리 오타이라 소비뇽 블랑","Clos Henri Otaia Sauvignon Blanc","말보로","",e757508a-4266-4594-af62-ffa9ec0e2586
NAVER_ONLY,"생산자 (producer vs vivino_winery)","끌로 앙리 오타이라 소비뇽 블랑","Clos Henri Otaia Sauvignon Blanc","Clos Henri","",e757508a-4266-4594-af62-ffa9ec0e2586
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","끌로 앙리 오타이라 소비뇽 블랑","Clos Henri Otaia Sauvignon Blanc","white","",e757508a-4266-4594-af62-ffa9ec0e2586
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","세빠쥐 앙 뒤엘 까베르네쇼비뇽 메를로","Cépages en Duel Cabernet Sauvignon Merlot","까베르네 소비뇽, 메를로","",4373433d-1acd-45d0-b7a4-23756fd7bf9e
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","세빠쥐 앙 뒤엘 까베르네쇼비뇽 메를로","Cépages en Duel Cabernet Sauvignon Merlot","red","",4373433d-1acd-45d0-b7a4-23756fd7bf9e
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","피츠로이베이 소비뇽 블랑","Fitz Roy Bay Sauvignon Blanc","소비뇽 블랑","",52444918-744b-4198-88bb-5f88ddec7893
NAVER_ONLY,"생산자 (producer vs vivino_winery)","피츠로이베이 소비뇽 블랑","Fitz Roy Bay Sauvignon Blanc","Fitz Roy Bay","",52444918-744b-4198-88bb-5f88ddec7893
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","피츠로이베이 소비뇽 블랑","Fitz Roy Bay Sauvignon Blanc","white","",52444918-744b-4198-88bb-5f88ddec7893
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","실레니 CS 소비뇽 블랑","Sileni CS Sauvignon Blanc","소비뇽 블랑","Sauvignon Blanc",b6860ff1-dab7-47ec-9d49-bde163c49cb1
MISMATCH,"지역 (region vs vivino_region)","실레니 CS 소비뇽 블랑","Sileni CS Sauvignon Blanc","말보로","New Zealand / South Island / Marlborough",b6860ff1-dab7-47ec-9d49-bde163c49cb1
MISMATCH,"생산자 (producer vs vivino_winery)","실레니 CS 소비뇽 블랑","Sileni CS Sauvignon Blanc","Sileni","Sileni Estates",b6860ff1-dab7-47ec-9d49-bde163c49cb1
MISMATCH,"스타일 (wine_type vs vivino_style)","실레니 CS 소비뇽 블랑","Sileni CS Sauvignon Blanc","white","New Zealand Sauvignon Blanc",b6860ff1-dab7-47ec-9d49-bde163c49cb1
NAVER_ONLY,"생산자 (producer vs vivino_winery)","피치니 메모로","Pichini Memoro","피치니","",a887f3bc-4851-4449-84d2-ab597d596b0e
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","피치니 메모로","Pichini Memoro","red","",a887f3bc-4851-4449-84d2-ab597d596b0e
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","배비치 포비든 바인 말보로 소비뇽 블랑","Babich Forbidden Vine Marlborough Sauvignon Blanc","소비뇽 블랑","",a53e0d10-43ba-4240-9e27-2d94a09e06a2
NAVER_ONLY,"지역 (region vs vivino_region)","배비치 포비든 바인 말보로 소비뇽 블랑","Babich Forbidden Vine Marlborough Sauvignon Blanc","말보로","",a53e0d10-43ba-4240-9e27-2d94a09e06a2
NAVER_ONLY,"생산자 (producer vs vivino_winery)","배비치 포비든 바인 말보로 소비뇽 블랑","Babich Forbidden Vine Marlborough Sauvignon Blanc","배비치","",a53e0d10-43ba-4240-9e27-2d94a09e06a2
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","배비치 포비든 바인 말보로 소비뇽 블랑","Babich Forbidden Vine Marlborough Sauvignon Blanc","white","",a53e0d10-43ba-4240-9e27-2d94a09e06a2
NAVER_ONLY,"지역 (region vs vivino_region)","코시 엘레강스 프리미에 크뤼 브뤼 로제","Cosy Elegance Premier Cru Brut Rosé","샹파뉴","",b3ad28f6-688c-4385-aaa5-17520a559575
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","코시 엘레강스 프리미에 크뤼 브뤼 로제","Cosy Elegance Premier Cru Brut Rosé","sparkling","",b3ad28f6-688c-4385-aaa5-17520a559575
NAVER_ONLY,"생산자 (producer vs vivino_winery)","바론 데 발스 레드","Baron de Vals Tinto","Baron de Vals","",a57e63ef-6b65-4621-bc81-3d6ecccd425d
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","바론 데 발스 레드","Baron de Vals Tinto","red","",a57e63ef-6b65-4621-bc81-3d6ecccd425d
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","폼비스 런 쉬라즈","Pombis Run Shiraz","쉬라즈","",a82af760-838e-4338-ad6f-63ccba324c98
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","폼비스 런 쉬라즈","Pombis Run Shiraz","red","",a82af760-838e-4338-ad6f-63ccba324c98
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","폴레로 까베르네 소비뇽","Pollero Cabernet Sauvignon","까베르네 소비뇽","",a85c9a0a-f2ed-4973-ac45-7e8e5af884cd
NAVER_ONLY,"생산자 (producer vs vivino_winery)","폴레로 까베르네 소비뇽","Pollero Cabernet Sauvignon","폴레로","",a85c9a0a-f2ed-4973-ac45-7e8e5af884cd
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","폴레로 까베르네 소비뇽","Pollero Cabernet Sauvignon","red","",a85c9a0a-f2ed-4973-ac45-7e8e5af884cd
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","35 사우스 리저브 메를로","35 South Reserve Merlot","메를로","",1b779225-0ed0-4f63-8131-3384eebbe523
NAVER_ONLY,"생산자 (producer vs vivino_winery)","35 사우스 리저브 메를로","35 South Reserve Merlot","35 South","",1b779225-0ed0-4f63-8131-3384eebbe523
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","35 사우스 리저브 메를로","35 South Reserve Merlot","red","",1b779225-0ed0-4f63-8131-3384eebbe523
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","코트니 벤햄 오크 놀 디스트릭트 샤르도네","Courtney Benham Oak Knoll District Chardonnay","샤르도네","",a557ad76-a5b9-45fd-b40b-3255d65ffede
NAVER_ONLY,"지역 (region vs vivino_region)","코트니 벤햄 오크 놀 디스트릭트 샤르도네","Courtney Benham Oak Knoll District Chardonnay","오크 놀 디스트릭트","",a557ad76-a5b9-45fd-b40b-3255d65ffede
NAVER_ONLY,"생산자 (producer vs vivino_winery)","코트니 벤햄 오크 놀 디스트릭트 샤르도네","Courtney Benham Oak Knoll District Chardonnay","코트니 벤햄","",a557ad76-a5b9-45fd-b40b-3255d65ffede
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","코트니 벤햄 오크 놀 디스트릭트 샤르도네","Courtney Benham Oak Knoll District Chardonnay","white","",a557ad76-a5b9-45fd-b40b-3255d65ffede
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","바일란도 화이트 블렌드","Bailando White Blend","알 수 없음","",a5afdb17-ed4a-4506-811c-993d1fbed70b
NAVER_ONLY,"지역 (region vs vivino_region)","바일란도 화이트 블렌드","Bailando White Blend","알 수 없음","",a5afdb17-ed4a-4506-811c-993d1fbed70b
NAVER_ONLY,"생산자 (producer vs vivino_winery)","바일란도 화이트 블렌드","Bailando White Blend","알 수 없음","",a5afdb17-ed4a-4506-811c-993d1fbed70b
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","바일란도 화이트 블렌드","Bailando White Blend","white","",a5afdb17-ed4a-4506-811c-993d1fbed70b
VIVINO_ONLY,"포도품종 (grape_variety vs vivino_grapes)","루이 로에더 레이트 릴리즈 샹파뉴 1996","Louis Roederer Late Release Champagne 1996","","Chardonnay, Pinot Noir",a7eed0e1-1f74-41be-873e-2e5dc0d93bc6
MISMATCH,"지역 (region vs vivino_region)","루이 로에더 레이트 릴리즈 샹파뉴 1996","Louis Roederer Late Release Champagne 1996","샹파뉴","France / Champagne",a7eed0e1-1f74-41be-873e-2e5dc0d93bc6
MISMATCH,"생산자 (producer vs vivino_winery)","루이 로에더 레이트 릴리즈 샹파뉴 1996","Louis Roederer Late Release Champagne 1996","Louis Roederer","Louis Roederer",a7eed0e1-1f74-41be-873e-2e5dc0d93bc6
MISMATCH,"스타일 (wine_type vs vivino_style)","루이 로에더 레이트 릴리즈 샹파뉴 1996","Louis Roederer Late Release Champagne 1996","sparkling","French Champagne",a7eed0e1-1f74-41be-873e-2e5dc0d93bc6
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","바커스 마크 쓰리 브룸즈 소비뇽 블랑","Bacchus Mark Three Brooms Sauvignon Blanc","소비뇽 블랑","",a7a44ec2-da9d-4136-a23d-17d23dc5968a
NAVER_ONLY,"생산자 (producer vs vivino_winery)","바커스 마크 쓰리 브룸즈 소비뇽 블랑","Bacchus Mark Three Brooms Sauvignon Blanc","Bacchus Mark","",a7a44ec2-da9d-4136-a23d-17d23dc5968a
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","바커스 마크 쓰리 브룸즈 소비뇽 블랑","Bacchus Mark Three Brooms Sauvignon Blanc","white","",a7a44ec2-da9d-4136-a23d-17d23dc5968a
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","투썩 점퍼 사슴 리슬링","Tussock Jumper Deer Riesling","리슬링","Riesling",13745f3c-1ce9-47c3-a25b-d6e6f4c4bd5d
VIVINO_ONLY,"지역 (region vs vivino_region)","투썩 점퍼 사슴 리슬링","Tussock Jumper Deer Riesling","","Germany / Rheinhessen",13745f3c-1ce9-47c3-a25b-d6e6f4c4bd5d
MISMATCH,"생산자 (producer vs vivino_winery)","투썩 점퍼 사슴 리슬링","Tussock Jumper Deer Riesling","Tussock Jumper","Tussock Jumper",13745f3c-1ce9-47c3-a25b-d6e6f4c4bd5d
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","투썩 점퍼 사슴 리슬링","Tussock Jumper Deer Riesling","white","",13745f3c-1ce9-47c3-a25b-d6e6f4c4bd5d
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","나헤 리슬링","Nahe Riesling","리슬링","",9a08312d-7422-4d8e-8c40-345e89e07449
NAVER_ONLY,"지역 (region vs vivino_region)","나헤 리슬링","Nahe Riesling","나헤","",9a08312d-7422-4d8e-8c40-345e89e07449
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","나헤 리슬링","Nahe Riesling","white","",9a08312d-7422-4d8e-8c40-345e89e07449
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","샤또 생 미셸 콜롬비아 밸리 메를로","Chateau Ste. Michelle Columbia Valley Merlot","메를로","",c5225638-23ab-4eca-856a-bbd8db992cac
NAVER_ONLY,"지역 (region vs vivino_region)","샤또 생 미셸 콜롬비아 밸리 메를로","Chateau Ste. Michelle Columbia Valley Merlot","콜롬비아 밸리","",c5225638-23ab-4eca-856a-bbd8db992cac
NAVER_ONLY,"생산자 (producer vs vivino_winery)","샤또 생 미셸 콜롬비아 밸리 메를로","Chateau Ste. Michelle Columbia Valley Merlot","Chateau Ste. Michelle","",c5225638-23ab-4eca-856a-bbd8db992cac
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","샤또 생 미셸 콜롬비아 밸리 메를로","Chateau Ste. Michelle Columbia Valley Merlot","red","",c5225638-23ab-4eca-856a-bbd8db992cac
NAVER_ONLY,"생산자 (producer vs vivino_winery)","언노운 에스테이트 레드","Unknown Estate Red","언노운 에스테이트","",5d1744ac-f85b-4836-98f0-d298c0e52221
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","언노운 에스테이트 레드","Unknown Estate Red","red","",5d1744ac-f85b-4836-98f0-d298c0e52221
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","엘 에스테코 말벡","El Esteco Malbec","말벡","Malbec",a80d1777-2e12-4844-bf4d-3273b2eb898d
VIVINO_ONLY,"지역 (region vs vivino_region)","엘 에스테코 말벡","El Esteco Malbec","","Argentina / Salta / Calchaqui Valley / Cafayate Valley",a80d1777-2e12-4844-bf4d-3273b2eb898d
MISMATCH,"생산자 (producer vs vivino_winery)","엘 에스테코 말벡","El Esteco Malbec","엘 에스테코","El Esteco",a80d1777-2e12-4844-bf4d-3273b2eb898d
MISMATCH,"스타일 (wine_type vs vivino_style)","엘 에스테코 말벡","El Esteco Malbec","red","Argentinian Salta Malbec Red",a80d1777-2e12-4844-bf4d-3273b2eb898d
